,id,name,audience,start,sponsor,end
13135,13136,Event 13136,3488,2012-04-20 13:00:00,Sponsor 7,2012-04-20 13:42:00
13136,13137,Event 13137,2895,2017-12-19 17:00:00,Sponsor 1,2017-12-19 17:39:00
13137,13138,Event 13138,3485,2002-08-26 14:00:00,Sponsor 5,2002-08-26 14:23:00
13138,13139,Event 13139,3983,1999-08-25 21:00:00,Sponsor 2,1999-08-25 21:05:00
13139,13140,Event 13140,1922,2001-07-10 08:00:00,Sponsor 6,2001-07-10 08:31:00
13140,13141,Event 13141,4192,2020-10-25 01:00:00,Sponsor 9,2020-10-25 01:23:00
13141,13142,Event 13142,4302,2030-03-21 23:00:00,Sponsor 3,2030-03-21 23:49:00
13142,13143,Event 13143,1771,2009-02-28 15:00:00,Sponsor 6,2009-02-28 15:08:00
13143,13144,Event 13144,130,2026-11-05 12:00:00,Sponsor 6,2026-11-05 12:37:00
13144,13145,Event 13145,3678,2012-05-15 11:00:00,Sponsor 8,2012-05-15 11:42:00
13145,13146,Event 13146,3296,2024-07-13 00:00:00,Sponsor 2,2024-07-13 00:32:00
13146,13147,Event 13147,3858,2029-01-31 21:00:00,Sponsor 8,2029-01-31 21:38:00
13147,13148,Event 13148,935,1996-09-15 22:00:00,Sponsor 8,1996-09-15 22:53:00
13148,13149,Event 13149,81,2007-01-07 19:00:00,Sponsor 9,2007-01-07 19:52:00
13149,13150,Event 13150,1054,2001-10-05 15:00:00,Sponsor 10,2001-10-05 15:32:00
13150,13151,Event 13151,3035,2030-05-10 21:00:00,Sponsor 7,2030-05-10 21:25:00
13151,13152,Event 13152,579,2018-12-15 12:00:00,Sponsor 9,2018-12-15 12:29:00
13152,13153,Event 13153,763,2005-12-24 12:00:00,Sponsor 2,2005-12-24 12:27:00
13153,13154,Event 13154,1655,2024-10-27 12:00:00,Sponsor 9,2024-10-27 12:11:00
13154,13155,Event 13155,2823,2020-03-23 08:00:00,Sponsor 9,2020-03-23 10:00:00
13155,13156,Event 13156,2399,2006-03-16 06:00:00,Sponsor 4,2006-03-16 06:22:00
13156,13157,Event 13157,3045,2008-08-29 17:00:00,Sponsor 8,2008-08-29 17:49:00
13157,13158,Event 13158,2829,1993-05-30 17:00:00,Sponsor 5,1993-05-30 17:33:00
13158,13159,Event 13159,2555,2023-02-13 22:00:00,Sponsor 2,2023-02-13 22:53:00
13159,13160,Event 13160,1579,1999-07-11 08:00:00,Sponsor 9,1999-07-11 08:09:00
13160,13161,Event 13161,4567,2000-06-01 05:00:00,Sponsor 11,2000-06-01 05:53:00
13161,13162,Event 13162,1871,2023-05-28 08:00:00,Sponsor 5,2023-05-28 08:25:00
13162,13163,Event 13163,2787,2018-08-07 16:00:00,Sponsor 7,2018-08-07 16:11:00
13163,13164,Event 13164,2823,2001-12-30 06:00:00,Sponsor 9,2001-12-30 06:17:00
13164,13165,Event 13165,3540,2017-04-30 13:00:00,Sponsor 10,2017-04-30 13:35:00
13165,13166,Event 13166,3380,2005-04-14 14:00:00,Sponsor 2,2005-04-14 14:22:00
13166,13167,Event 13167,4554,2031-01-25 00:00:00,Sponsor 8,2031-01-25 00:17:00
13167,13168,Event 13168,2299,2019-12-20 18:00:00,Sponsor 4,2019-12-20 18:17:00
13168,13169,Event 13169,2602,2005-11-06 13:00:00,Sponsor 10,2005-11-06 13:31:00
13169,13170,Event 13170,1859,1996-04-06 21:00:00,Sponsor 6,1996-04-06 21:44:00
13170,13171,Event 13171,1734,2027-01-02 14:00:00,Sponsor 6,2027-01-02 14:19:00
13171,13172,Event 13172,1958,2026-07-03 08:00:00,Sponsor 6,2026-07-03 08:48:00
13172,13173,Event 13173,4944,2005-05-24 01:00:00,Sponsor 6,2005-05-24 01:08:00
13173,13174,Event 13174,2964,1996-08-12 09:00:00,Sponsor 11,1996-08-12 09:21:00
13174,13175,Event 13175,4910,2031-10-27 02:00:00,Sponsor 11,2031-10-27 02:50:00
13175,13176,Event 13176,2900,2009-01-12 15:00:00,Sponsor 11,2009-01-12 15:10:00
13176,13177,Event 13177,544,1992-10-30 06:00:00,Sponsor 7,1992-10-30 08:00:00
13177,13178,Event 13178,4027,1994-05-15 08:00:00,Sponsor 4,1994-05-15 08:21:00
13178,13179,Event 13179,2645,1995-07-04 21:00:00,Sponsor 10,1995-07-04 21:13:00
13179,13180,Event 13180,3044,1993-10-17 07:00:00,Sponsor 6,1993-10-17 07:32:00
13180,13181,Event 13181,1499,2009-03-29 08:00:00,Sponsor 3,2009-03-29 08:19:00
13181,13182,Event 13182,3538,1997-04-29 13:00:00,Sponsor 10,1997-04-29 13:39:00
13182,13183,Event 13183,853,2011-09-10 06:00:00,Sponsor 4,2011-09-10 06:28:00
13183,13184,Event 13184,3456,2010-07-17 13:00:00,Sponsor 4,2010-07-17 13:48:00
13184,13185,Event 13185,683,2008-07-10 01:00:00,Sponsor 7,2008-07-10 01:22:00
13185,13186,Event 13186,4696,1993-03-27 10:00:00,Sponsor 7,1993-03-27 10:30:00
13186,13187,Event 13187,3114,2017-12-27 20:00:00,Sponsor 2,2017-12-27 20:31:00
13187,13188,Event 13188,4538,1997-02-02 21:00:00,Sponsor 8,1997-02-02 21:31:00
13188,13189,Event 13189,3981,2004-10-07 21:00:00,Sponsor 6,2004-10-07 21:27:00
13189,13190,Event 13190,4142,2022-03-03 11:00:00,Sponsor 4,2022-03-03 11:14:00
13190,13191,Event 13191,1417,2024-09-06 12:00:00,Sponsor 10,2024-09-06 12:47:00
13191,13192,Event 13192,4905,2016-08-03 08:00:00,Sponsor 11,2016-08-03 08:22:00
13192,13193,Event 13193,2278,2017-07-18 14:00:00,Sponsor 6,2017-07-18 14:11:00
13193,13194,Event 13194,2670,1996-08-21 18:00:00,Sponsor 11,1996-08-21 18:39:00
13194,13195,Event 13195,3986,2018-08-12 01:00:00,Sponsor 4,2018-08-12 01:18:00
13195,13196,Event 13196,233,2000-04-09 02:00:00,Sponsor 9,2000-04-09 02:29:00
13196,13197,Event 13197,2126,2002-04-25 22:00:00,Sponsor 4,2002-04-25 22:41:00
13197,13198,Event 13198,899,2009-03-10 16:00:00,Sponsor 7,2009-03-10 16:05:00
13198,13199,Event 13199,4001,2010-11-19 03:00:00,Sponsor 7,2010-11-19 03:35:00
13199,13200,Event 13200,3149,2030-03-30 01:00:00,Sponsor 9,2030-03-30 03:00:00
13200,13201,Event 13201,4790,2016-10-24 02:00:00,Sponsor 10,2016-10-24 02:42:00
13201,13202,Event 13202,2501,2010-03-27 21:00:00,Sponsor 4,2010-03-27 23:00:00
13202,13203,Event 13203,3331,2011-07-21 03:00:00,Sponsor 3,2011-07-21 03:44:00
13203,13204,Event 13204,4770,2007-03-10 12:00:00,Sponsor 11,2007-03-10 12:08:00
13204,13205,Event 13205,427,2003-03-15 18:00:00,Sponsor 5,2003-03-15 18:16:00
13205,13206,Event 13206,2027,2001-02-04 00:00:00,Sponsor 8,2001-02-04 00:48:00
13206,13207,Event 13207,2742,2023-11-14 12:00:00,Sponsor 9,2023-11-14 12:21:00
13207,13208,Event 13208,3334,2008-10-18 14:00:00,Sponsor 4,2008-10-18 14:13:00
13208,13209,Event 13209,2080,2002-01-04 21:00:00,Sponsor 4,2002-01-04 23:00:00
13209,13210,Event 13210,4685,1997-04-08 13:00:00,Sponsor 3,1997-04-08 13:47:00
13210,13211,Event 13211,3953,1999-07-19 07:00:00,Sponsor 1,1999-07-19 07:46:00
13211,13212,Event 13212,3977,2019-04-08 08:00:00,Sponsor 11,2019-04-08 10:00:00
13212,13213,Event 13213,2740,2025-09-12 21:00:00,Sponsor 4,2025-09-12 21:13:00
13213,13214,Event 13214,2083,2012-01-17 20:00:00,Sponsor 3,2012-01-17 20:15:00
13214,13215,Event 13215,3831,2023-10-11 22:00:00,Sponsor 8,2023-10-11 22:20:00
13215,13216,Event 13216,3632,1998-12-16 21:00:00,Sponsor 7,1998-12-16 21:26:00
13216,13217,Event 13217,1098,1996-12-16 02:00:00,Sponsor 3,1996-12-16 02:20:00
13217,13218,Event 13218,2152,1997-08-22 17:00:00,Sponsor 5,1997-08-22 17:29:00
13218,13219,Event 13219,3115,2023-01-03 02:00:00,Sponsor 3,2023-01-03 02:09:00
13219,13220,Event 13220,1877,2015-03-24 10:00:00,Sponsor 7,2015-03-24 12:00:00
13220,13221,Event 13221,2265,2008-01-19 15:00:00,Sponsor 3,2008-01-19 15:45:00
13221,13222,Event 13222,2852,1996-02-11 04:00:00,Sponsor 7,1996-02-11 04:09:00
13222,13223,Event 13223,71,2000-11-09 11:00:00,Sponsor 9,2000-11-09 11:23:00
13223,13224,Event 13224,2462,2025-03-20 04:00:00,Sponsor 9,2025-03-20 04:28:00
13224,13225,Event 13225,4728,2021-04-03 11:00:00,Sponsor 6,2021-04-03 13:00:00
13225,13226,Event 13226,4805,2029-01-07 04:00:00,Sponsor 1,2029-01-07 04:32:00
13226,13227,Event 13227,3806,2002-10-28 13:00:00,Sponsor 5,2002-10-28 15:00:00
13227,13228,Event 13228,3906,2007-02-17 17:00:00,Sponsor 8,2007-02-17 17:48:00
13228,13229,Event 13229,4310,1997-01-04 06:00:00,Sponsor 5,1997-01-04 06:35:00
13229,13230,Event 13230,2869,2029-01-01 02:00:00,Sponsor 6,2029-01-01 02:41:00
13230,13231,Event 13231,1420,1994-05-30 13:00:00,Sponsor 11,1994-05-30 13:15:00
13231,13232,Event 13232,3125,1997-11-09 15:00:00,Sponsor 9,1997-11-09 15:44:00
13232,13233,Event 13233,1412,2005-07-07 21:00:00,Sponsor 4,2005-07-07 21:33:00
13233,13234,Event 13234,4166,1997-04-21 03:00:00,Sponsor 10,1997-04-21 03:55:00
13234,13235,Event 13235,2187,2029-01-01 06:00:00,Sponsor 9,2029-01-01 06:48:00
13235,13236,Event 13236,2365,2031-02-24 19:00:00,Sponsor 7,2031-02-24 19:08:00
13236,13237,Event 13237,608,2001-09-28 14:00:00,Sponsor 10,2001-09-28 16:00:00
13237,13238,Event 13238,1497,2019-07-19 04:00:00,Sponsor 11,2019-07-19 04:25:00
13238,13239,Event 13239,3937,2015-02-01 22:00:00,Sponsor 3,2015-02-01 22:24:00
13239,13240,Event 13240,3509,2008-04-21 17:00:00,Sponsor 5,2008-04-21 17:46:00
13240,13241,Event 13241,2262,2013-08-21 22:00:00,Sponsor 6,2013-08-21 22:20:00
13241,13242,Event 13242,2453,2013-04-28 02:00:00,Sponsor 10,2013-04-28 02:55:00
13242,13243,Event 13243,1735,2030-06-23 10:00:00,Sponsor 3,2030-06-23 10:27:00
13243,13244,Event 13244,4912,2002-05-06 14:00:00,Sponsor 8,2002-05-06 14:44:00
13244,13245,Event 13245,1490,2006-04-17 22:00:00,Sponsor 7,2006-04-17 22:53:00
13245,13246,Event 13246,423,2018-11-19 20:00:00,Sponsor 3,2018-11-19 20:26:00
13246,13247,Event 13247,1998,2008-07-29 22:00:00,Sponsor 4,2008-07-29 22:43:00
13247,13248,Event 13248,4018,2024-07-14 21:00:00,Sponsor 11,2024-07-14 23:00:00
13248,13249,Event 13249,2266,2016-05-06 19:00:00,Sponsor 11,2016-05-06 19:40:00
13249,13250,Event 13250,4560,2017-05-05 07:00:00,Sponsor 3,2017-05-05 07:21:00
13250,13251,Event 13251,4918,2025-06-22 17:00:00,Sponsor 5,2025-06-22 17:42:00
13251,13252,Event 13252,2153,2027-08-07 15:00:00,Sponsor 4,2027-08-07 15:24:00
13252,13253,Event 13253,4736,2003-03-12 06:00:00,Sponsor 3,2003-03-12 06:06:00
13253,13254,Event 13254,160,2031-02-09 23:00:00,Sponsor 11,2031-02-09 23:49:00
13254,13255,Event 13255,4023,2029-08-30 17:00:00,Sponsor 9,2029-08-30 17:11:00
13255,13256,Event 13256,711,2023-06-15 15:00:00,Sponsor 4,2023-06-15 17:00:00
13256,13257,Event 13257,4070,2022-09-07 10:00:00,Sponsor 7,2022-09-07 10:41:00
13257,13258,Event 13258,2586,2020-12-17 06:00:00,Sponsor 6,2020-12-17 06:23:00
13258,13259,Event 13259,1813,1999-10-17 21:00:00,Sponsor 3,1999-10-17 21:15:00
13259,13260,Event 13260,4573,1998-06-16 07:00:00,Sponsor 7,1998-06-16 07:20:00
13260,13261,Event 13261,3542,2002-07-03 16:00:00,Sponsor 7,2002-07-03 16:25:00
13261,13262,Event 13262,2579,2014-07-18 06:00:00,Sponsor 11,2014-07-18 06:21:00
13262,13263,Event 13263,3128,1999-09-28 05:00:00,Sponsor 11,1999-09-28 05:20:00
13263,13264,Event 13264,4570,2030-01-08 17:00:00,Sponsor 7,2030-01-08 17:50:00
13264,13265,Event 13265,1655,2022-04-27 15:00:00,Sponsor 1,2022-04-27 15:20:00
13265,13266,Event 13266,4558,2003-12-07 00:00:00,Sponsor 11,2003-12-07 02:00:00
13266,13267,Event 13267,1124,2001-05-05 15:00:00,Sponsor 5,2001-05-05 15:24:00
13267,13268,Event 13268,127,1994-09-13 17:00:00,Sponsor 7,1994-09-13 17:06:00
13268,13269,Event 13269,2990,1992-10-03 13:00:00,Sponsor 8,1992-10-03 13:43:00
13269,13270,Event 13270,2629,2005-03-29 00:00:00,Sponsor 6,2005-03-29 00:13:00
13270,13271,Event 13271,2071,2016-04-01 02:00:00,Sponsor 7,2016-04-01 02:13:00
13271,13272,Event 13272,3240,2031-09-12 15:00:00,Sponsor 5,2031-09-12 15:26:00
13272,13273,Event 13273,2917,2013-05-17 02:00:00,Sponsor 2,2013-05-17 02:10:00
13273,13274,Event 13274,1650,2011-08-04 13:00:00,Sponsor 7,2011-08-04 13:41:00
13274,13275,Event 13275,4876,1996-07-05 10:00:00,Sponsor 1,1996-07-05 10:21:00
13275,13276,Event 13276,3096,2031-06-14 14:00:00,Sponsor 5,2031-06-14 14:33:00
13276,13277,Event 13277,4227,2017-04-21 13:00:00,Sponsor 9,2017-04-21 13:31:00
13277,13278,Event 13278,4932,2029-09-27 23:00:00,Sponsor 9,2029-09-27 23:50:00
13278,13279,Event 13279,3702,2031-04-26 09:00:00,Sponsor 8,2031-04-26 09:22:00
13279,13280,Event 13280,178,2019-02-06 00:00:00,Sponsor 5,2019-02-06 00:35:00
13280,13281,Event 13281,4915,2001-09-14 16:00:00,Sponsor 2,2001-09-14 16:27:00
13281,13282,Event 13282,2855,1993-09-21 06:00:00,Sponsor 7,1993-09-21 06:12:00
13282,13283,Event 13283,3516,1994-04-20 00:00:00,Sponsor 4,1994-04-20 00:06:00
13283,13284,Event 13284,1278,1994-03-28 12:00:00,Sponsor 11,1994-03-28 14:00:00
13284,13285,Event 13285,1932,2004-06-17 10:00:00,Sponsor 2,2004-06-17 10:11:00
13285,13286,Event 13286,4146,2014-07-19 06:00:00,Sponsor 9,2014-07-19 06:46:00
13286,13287,Event 13287,3885,1994-02-02 22:00:00,Sponsor 4,1994-02-02 22:22:00
13287,13288,Event 13288,368,2016-04-04 10:00:00,Sponsor 2,2016-04-04 10:46:00
13288,13289,Event 13289,1963,1996-10-08 00:00:00,Sponsor 8,1996-10-08 00:37:00
13289,13290,Event 13290,1325,2010-03-13 09:00:00,Sponsor 4,2010-03-13 09:39:00
13290,13291,Event 13291,3507,2020-07-22 12:00:00,Sponsor 7,2020-07-22 12:48:00
13291,13292,Event 13292,5004,2023-12-19 12:00:00,Sponsor 11,2023-12-19 12:18:00
13292,13293,Event 13293,1833,2003-06-12 04:00:00,Sponsor 4,2003-06-12 04:36:00
13293,13294,Event 13294,4741,2002-10-30 15:00:00,Sponsor 6,2002-10-30 15:11:00
13294,13295,Event 13295,2844,2026-08-14 07:00:00,Sponsor 6,2026-08-14 09:00:00
13295,13296,Event 13296,3879,2009-08-30 22:00:00,Sponsor 7,2009-08-30 22:43:00
13296,13297,Event 13297,2340,1994-04-02 20:00:00,Sponsor 6,1994-04-02 20:25:00
13297,13298,Event 13298,4924,1999-06-17 20:00:00,Sponsor 11,1999-06-17 22:00:00
13298,13299,Event 13299,675,1998-08-09 14:00:00,Sponsor 3,1998-08-09 14:24:00
13299,13300,Event 13300,4407,1992-12-21 17:00:00,Sponsor 3,1992-12-21 17:36:00
13300,13301,Event 13301,740,2024-03-17 15:00:00,Sponsor 8,2024-03-17 15:28:00
13301,13302,Event 13302,3222,2031-08-01 16:00:00,Sponsor 10,2031-08-01 18:00:00
13302,13303,Event 13303,525,2004-07-04 21:00:00,Sponsor 3,2004-07-04 21:35:00
13303,13304,Event 13304,3641,2008-08-14 10:00:00,Sponsor 9,2008-08-14 10:12:00
13304,13305,Event 13305,4563,2017-09-21 11:00:00,Sponsor 9,2017-09-21 11:08:00
13305,13306,Event 13306,3177,2013-02-18 02:00:00,Sponsor 4,2013-02-18 02:43:00
13306,13307,Event 13307,4696,1995-12-06 06:00:00,Sponsor 3,1995-12-06 06:42:00
13307,13308,Event 13308,1685,2000-07-20 04:00:00,Sponsor 11,2000-07-20 04:34:00
13308,13309,Event 13309,3310,1993-11-09 11:00:00,Sponsor 2,1993-11-09 11:50:00
13309,13310,Event 13310,3008,2009-12-27 14:00:00,Sponsor 2,2009-12-27 14:24:00
13310,13311,Event 13311,1632,2028-09-03 10:00:00,Sponsor 10,2028-09-03 10:34:00
13311,13312,Event 13312,2011,2029-06-27 12:00:00,Sponsor 5,2029-06-27 12:51:00
13312,13313,Event 13313,2403,1993-08-07 08:00:00,Sponsor 5,1993-08-07 08:19:00
13313,13314,Event 13314,3900,2004-01-14 10:00:00,Sponsor 8,2004-01-14 12:00:00
13314,13315,Event 13315,310,2031-11-17 20:00:00,Sponsor 4,2031-11-17 20:34:00
13315,13316,Event 13316,2876,2016-04-19 00:00:00,Sponsor 2,2016-04-19 02:00:00
13316,13317,Event 13317,17,2017-03-28 00:00:00,Sponsor 4,2017-03-28 02:00:00
13317,13318,Event 13318,1111,2010-08-30 20:00:00,Sponsor 8,2010-08-30 20:23:00
13318,13319,Event 13319,2242,2030-02-26 01:00:00,Sponsor 10,2030-02-26 01:07:00
13319,13320,Event 13320,1340,2000-10-13 14:00:00,Sponsor 4,2000-10-13 14:47:00
13320,13321,Event 13321,793,2015-03-27 01:00:00,Sponsor 3,2015-03-27 01:33:00
13321,13322,Event 13322,3110,2026-01-11 12:00:00,Sponsor 6,2026-01-11 12:35:00
13322,13323,Event 13323,3916,2015-11-22 15:00:00,Sponsor 10,2015-11-22 17:00:00
13323,13324,Event 13324,3048,2002-06-10 11:00:00,Sponsor 9,2002-06-10 11:13:00
13324,13325,Event 13325,498,2005-12-04 20:00:00,Sponsor 7,2005-12-04 20:47:00
13325,13326,Event 13326,3629,2011-04-13 16:00:00,Sponsor 9,2011-04-13 16:36:00
13326,13327,Event 13327,1492,2016-11-17 00:00:00,Sponsor 9,2016-11-17 02:00:00
13327,13328,Event 13328,1799,2004-08-27 00:00:00,Sponsor 10,2004-08-27 00:05:00
13328,13329,Event 13329,3917,2002-11-12 13:00:00,Sponsor 10,2002-11-12 13:44:00
13329,13330,Event 13330,2375,2015-03-31 11:00:00,Sponsor 9,2015-03-31 11:49:00
13330,13331,Event 13331,3326,1999-11-01 22:00:00,Sponsor 6,1999-11-01 22:31:00
13331,13332,Event 13332,3793,2022-11-21 09:00:00,Sponsor 3,2022-11-21 09:21:00
13332,13333,Event 13333,2113,2009-07-06 21:00:00,Sponsor 6,2009-07-06 21:24:00
13333,13334,Event 13334,530,1998-04-07 13:00:00,Sponsor 1,1998-04-07 13:39:00
13334,13335,Event 13335,2150,2030-11-15 07:00:00,Sponsor 4,2030-11-15 07:09:00
13335,13336,Event 13336,1354,2013-05-22 18:00:00,Sponsor 8,2013-05-22 18:18:00
13336,13337,Event 13337,3550,2031-12-11 07:00:00,Sponsor 8,2031-12-11 07:38:00
13337,13338,Event 13338,3333,2027-01-14 07:00:00,Sponsor 5,2027-01-14 07:29:00
13338,13339,Event 13339,1190,1995-02-27 16:00:00,Sponsor 4,1995-02-27 16:08:00
13339,13340,Event 13340,3010,2025-01-05 02:00:00,Sponsor 8,2025-01-05 02:08:00
13340,13341,Event 13341,1942,2029-03-08 21:00:00,Sponsor 11,2029-03-08 21:08:00
13341,13342,Event 13342,2781,2023-06-09 14:00:00,Sponsor 8,2023-06-09 14:46:00
13342,13343,Event 13343,2375,2017-12-22 06:00:00,Sponsor 10,2017-12-22 06:15:00
13343,13344,Event 13344,3606,2003-04-08 17:00:00,Sponsor 6,2003-04-08 17:07:00
13344,13345,Event 13345,3907,2013-08-01 18:00:00,Sponsor 3,2013-08-01 18:38:00
13345,13346,Event 13346,3806,2000-06-08 22:00:00,Sponsor 2,2000-06-08 22:50:00
13346,13347,Event 13347,642,2015-06-08 14:00:00,Sponsor 11,2015-06-08 14:50:00
13347,13348,Event 13348,665,2025-03-07 22:00:00,Sponsor 3,2025-03-07 22:18:00
13348,13349,Event 13349,372,2018-05-06 08:00:00,Sponsor 10,2018-05-06 08:45:00
13349,13350,Event 13350,1630,2003-01-26 22:00:00,Sponsor 7,2003-01-26 22:11:00
13350,13351,Event 13351,3924,2001-01-13 10:00:00,Sponsor 3,2001-01-13 10:06:00
13351,13352,Event 13352,4213,2026-03-18 17:00:00,Sponsor 9,2026-03-18 17:36:00
13352,13353,Event 13353,3923,2010-04-23 18:00:00,Sponsor 4,2010-04-23 18:29:00
13353,13354,Event 13354,1802,2021-04-10 19:00:00,Sponsor 7,2021-04-10 19:11:00
13354,13355,Event 13355,3055,2031-08-21 14:00:00,Sponsor 5,2031-08-21 14:52:00
13355,13356,Event 13356,904,2012-10-05 08:00:00,Sponsor 8,2012-10-05 08:26:00
13356,13357,Event 13357,1190,2022-12-05 14:00:00,Sponsor 6,2022-12-05 14:20:00
13357,13358,Event 13358,4179,2003-09-06 12:00:00,Sponsor 9,2003-09-06 12:51:00
13358,13359,Event 13359,2530,2008-07-04 19:00:00,Sponsor 7,2008-07-04 19:44:00
13359,13360,Event 13360,4972,2005-10-24 18:00:00,Sponsor 5,2005-10-24 18:50:00
13360,13361,Event 13361,581,1992-04-13 22:00:00,Sponsor 6,1992-04-13 22:32:00
13361,13362,Event 13362,3494,2019-08-27 21:00:00,Sponsor 2,2019-08-27 21:46:00
13362,13363,Event 13363,1275,2017-02-12 13:00:00,Sponsor 6,2017-02-12 13:50:00
13363,13364,Event 13364,400,2005-03-31 00:00:00,Sponsor 11,2005-03-31 00:19:00
13364,13365,Event 13365,4058,2024-08-19 22:00:00,Sponsor 4,2024-08-19 22:38:00
13365,13366,Event 13366,3323,2018-10-09 01:00:00,Sponsor 1,2018-10-09 03:00:00
13366,13367,Event 13367,4433,2029-05-19 21:00:00,Sponsor 5,2029-05-19 21:28:00
13367,13368,Event 13368,2611,2031-12-21 01:00:00,Sponsor 3,2031-12-21 01:13:00
13368,13369,Event 13369,3420,1993-09-21 16:00:00,Sponsor 9,1993-09-21 16:08:00
13369,13370,Event 13370,320,1997-02-27 18:00:00,Sponsor 2,1997-02-27 18:51:00
13370,13371,Event 13371,3239,2003-01-30 01:00:00,Sponsor 9,2003-01-30 03:00:00
13371,13372,Event 13372,4844,2026-11-07 23:00:00,Sponsor 1,2026-11-08 01:00:00
13372,13373,Event 13373,2171,2000-02-26 01:00:00,Sponsor 2,2000-02-26 03:00:00
13373,13374,Event 13374,831,2010-05-23 01:00:00,Sponsor 8,2010-05-23 01:23:00
13374,13375,Event 13375,349,2027-06-01 12:00:00,Sponsor 5,2027-06-01 12:19:00
13375,13376,Event 13376,1880,2029-02-06 10:00:00,Sponsor 8,2029-02-06 10:44:00
13376,13377,Event 13377,3368,1999-03-08 07:00:00,Sponsor 9,1999-03-08 07:45:00
13377,13378,Event 13378,4570,2020-05-27 22:00:00,Sponsor 8,2020-05-27 22:07:00
13378,13379,Event 13379,346,2011-11-08 04:00:00,Sponsor 3,2011-11-08 04:12:00
13379,13380,Event 13380,2451,2012-09-16 18:00:00,Sponsor 11,2012-09-16 18:15:00
13380,13381,Event 13381,4843,1997-09-07 05:00:00,Sponsor 9,1997-09-07 05:54:00
13381,13382,Event 13382,4721,1995-11-19 03:00:00,Sponsor 3,1995-11-19 03:32:00
13382,13383,Event 13383,243,2006-07-07 20:00:00,Sponsor 2,2006-07-07 20:16:00
13383,13384,Event 13384,839,2012-02-20 13:00:00,Sponsor 6,2012-02-20 13:14:00
13384,13385,Event 13385,1860,1997-02-13 01:00:00,Sponsor 10,1997-02-13 01:44:00
13385,13386,Event 13386,457,2006-12-31 12:00:00,Sponsor 2,2006-12-31 12:33:00
13386,13387,Event 13387,3429,2031-12-17 16:00:00,Sponsor 5,2031-12-17 16:07:00
13387,13388,Event 13388,695,2005-01-24 16:00:00,Sponsor 10,2005-01-24 18:00:00
13388,13389,Event 13389,4086,2025-05-03 04:00:00,Sponsor 1,2025-05-03 04:53:00
13389,13390,Event 13390,3045,1995-03-29 23:00:00,Sponsor 4,1995-03-30 01:00:00
13390,13391,Event 13391,1764,2017-12-25 20:00:00,Sponsor 9,2017-12-25 20:54:00
13391,13392,Event 13392,1646,2019-01-17 06:00:00,Sponsor 2,2019-01-17 06:46:00
13392,13393,Event 13393,4577,1992-12-15 21:00:00,Sponsor 10,1992-12-15 21:44:00
13393,13394,Event 13394,4786,1998-01-28 15:00:00,Sponsor 10,1998-01-28 15:52:00
13394,13395,Event 13395,2693,1995-11-30 01:00:00,Sponsor 9,1995-11-30 01:16:00
13395,13396,Event 13396,63,1997-12-17 06:00:00,Sponsor 3,1997-12-17 06:36:00
13396,13397,Event 13397,4987,2019-05-19 13:00:00,Sponsor 10,2019-05-19 13:23:00
13397,13398,Event 13398,2495,2011-05-21 16:00:00,Sponsor 4,2011-05-21 16:08:00
13398,13399,Event 13399,1602,2010-04-17 22:00:00,Sponsor 7,2010-04-17 22:11:00
13399,13400,Event 13400,844,2018-12-20 05:00:00,Sponsor 4,2018-12-20 05:37:00
13400,13401,Event 13401,3832,2014-11-13 20:00:00,Sponsor 4,2014-11-13 20:52:00
13401,13402,Event 13402,3120,2020-03-18 03:00:00,Sponsor 7,2020-03-18 03:17:00
13402,13403,Event 13403,3378,2031-12-07 11:00:00,Sponsor 8,2031-12-07 11:07:00
13403,13404,Event 13404,4498,2012-12-05 10:00:00,Sponsor 6,2012-12-05 10:30:00
13404,13405,Event 13405,4787,1999-01-14 03:00:00,Sponsor 1,1999-01-14 03:46:00
13405,13406,Event 13406,844,1992-12-20 18:00:00,Sponsor 6,1992-12-20 18:06:00
13406,13407,Event 13407,2269,2027-12-14 03:00:00,Sponsor 10,2027-12-14 03:52:00
13407,13408,Event 13408,325,1993-08-25 15:00:00,Sponsor 9,1993-08-25 15:48:00
13408,13409,Event 13409,1053,2010-10-15 19:00:00,Sponsor 7,2010-10-15 19:31:00
13409,13410,Event 13410,426,2027-04-14 19:00:00,Sponsor 1,2027-04-14 19:41:00
13410,13411,Event 13411,670,2003-08-21 11:00:00,Sponsor 9,2003-08-21 11:27:00
13411,13412,Event 13412,3218,2017-11-19 08:00:00,Sponsor 2,2017-11-19 08:28:00
13412,13413,Event 13413,203,2006-11-16 10:00:00,Sponsor 11,2006-11-16 10:18:00
13413,13414,Event 13414,1421,1995-09-24 08:00:00,Sponsor 3,1995-09-24 08:05:00
13414,13415,Event 13415,3758,2008-12-09 12:00:00,Sponsor 3,2008-12-09 12:11:00
13415,13416,Event 13416,1313,1997-08-08 03:00:00,Sponsor 3,1997-08-08 03:08:00
13416,13417,Event 13417,2580,1993-09-01 12:00:00,Sponsor 7,1993-09-01 12:06:00
13417,13418,Event 13418,2127,2000-01-01 07:00:00,Sponsor 1,2000-01-01 07:18:00
13418,13419,Event 13419,573,2005-06-13 03:00:00,Sponsor 11,2005-06-13 03:33:00
